id,title,price,specs_annee,specs_car_engine,specs_couleur_auto,specs_papiers,specs_kilometrage,specs_marque-voiture,specs_modele,specs_finition,specs_energie,specs_boite,option0,option1,option2,option3,option4,option5,option6,option7,option8,option9,option10,option11,option12,option13
40855639,Skoda Fabia 2018 Monte Carlo,2600000,2018,1.6 TDI 105ch,Blanc,Carte grise / safia,199000km,Skoda,Fabia,Monte Carlo,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40855582,Fiat Tipo 2024 Life,10000,2024,1.6 110,Blanc,Carte jaune,1700km,Fiat,Tipo,Life,,,Climatisation,ABS,Alarme,,,,,,,,,,,
40826998,Renault Kangoo 2015 Grand confort (Utilitaire),2300000,2015,1.5 DCI 110ch,Gris,Carte grise / safia,254000km,Renault,Kangoo,Grand confort (Utilitaire),,,Climatisation,ABS,ESP,Direction assisstée,Radio CD,Vitres éléctriques,,,,,,,,
40825567,Seat Ibiza 2018 Style Facelift,3070000,2018,1.6 MPi 110 ch,Blanc,Carte grise / safia,97000km,Seat,Ibiza,Style Facelift,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
40822576,Seat Ibiza 2015 Fully,2000000,2015,1.4 ess 85ch,Blanc,Carte grise / safia,235km,Seat,Ibiza,Fully,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
40855531,Dacia Logan 2016 Logan,10000,2016,1.2 ess 16V 75ch,Gris Argent,Carte grise / safia,234km,Dacia,Logan,Logan,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
40855513,Dacia Sandero 2017 Stepway,10000,2017,1.5 DCI 90ch,Noir,Carte grise / safia,149000km,Dacia,Sandero,Stepway,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Feux du jour,Vitres éléctriques,,,,
40825567,Seat Ibiza 2018 Style Facelift,3070000,2018,1.6 MPi 110 ch,Blanc,Carte grise / safia,97000km,Seat,Ibiza,Style Facelift,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
40855567,Hyundai Accent 2011 Accent,10000,2011,1.5 ess 91ch,Gris,Carte grise / safia,260000km,Hyundai,Accent,Accent,,,Climatisation,Vitres éléctriques,,,,,,,,,,,,
40822576,Seat Ibiza 2015 Fully,2000000,2015,1.4 ess 85ch,Blanc,Carte grise / safia,235km,Seat,Ibiza,Fully,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
40855540,Renault Symbol 2015 Romania,1550000,2015,1.2 ess 16V  75ch,Blanc,Carte grise / safia,328km,Renault,Symbol,Romania,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,
40821784,Dacia Duster 2021 Duster,4000000,2021,1.5 DCI 4X2 110ch,Gris Argent,Carte grise / safia,102000km,Dacia,Duster,Duster,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
40855531,Dacia Logan 2016 Logan,10000,2016,1.2 ess 16V 75ch,Gris Argent,Carte grise / safia,234km,Dacia,Logan,Logan,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
40855513,Dacia Sandero 2017 Stepway,10000,2017,1.5 DCI 90ch,Noir,Carte grise / safia,149000km,Dacia,Sandero,Stepway,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Feux du jour,Vitres éléctriques,,,,
40855495,Citroen Berlingo Multispace 2014 XTR Plus,10000,2014,1.6 HDI 92ch,Gris Champagne,Carte grise / safia,225000km,Citroen,Berlingo Multispace,XTR Plus,,,ABS,Direction assisstée,Retroviseurs électriques,Alarme,,,,,,,,,,
40817140,Renault Kangoo 2024 Stepwey,1230000,2024,1.5,Gris Souris,Carte grise / safia,4000km,Renault,Kangoo,Stepwey,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
40857307,Dacia Sandero 2016 Stepway,2100000,2016,1.6 ess 90ch,Gris,Carte grise / safia,400000km,Dacia,Sandero,Stepway,,,Climatisation,ABS,Direction assisstée,Phares antibrouillard,Radio CD,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,,
40855489,Fiat Tipo 2023 City+,1110000,2023,1.6,Blanc,Carte grise / safia,2000km,Fiat,Tipo,City+,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,
40816399,Volkswagen Golf 7 2019 Memphis,4300000,2019,2.0 TDi 143ch,Blanc,Carte grise / safia,106000km,Volkswagen,Golf 7,Memphis,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
40807429,Peugeot Expert 2016 Expert,2320000,2016,1.6 HDI 112ch,Blanc,Carte grise / safia,235km,Peugeot,Expert,Expert,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Radio CD,Jantes Alliage,Vitres éléctriques,,,,,,
40857229,Renault Scenic 1999 ,12340000,1999,,Gris Argent,Carte grise / safia,288000km,Renault,Scenic,,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,,
40804738,Hyundai Accent RB  4 portes 2018 Préstige,1230000,2018,1.4 ess 107ch,Blanc,Carte jaune,150000km,Hyundai,Accent RB  4 portes,Préstige,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,
40857220,Dacia Sandero 2018 Stepway PRIVILEGE,10000,2018,1.5 DCI 90ch,Autre,Carte grise / safia,133000km,Dacia,Sandero,Stepway PRIVILEGE,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
40857325,Ford Ranger 2011 ,10000,2011,2.5 TDCI 4X4 143ch,Blanc,Carte grise / safia,000km,Ford,Ranger,,,,Climatisation,,,,,,,,,,,,,
40831426,Renault Clio 2 1999 Clio 2,750000,1999,1.9 D 65ch,Blanc,Carte grise / safia,487000km,Renault,Clio 2,Clio 2,,,ABS,Direction assisstée,,,,,,,,,,,,
40855639,Skoda Fabia 2018 Monte Carlo,2600000,2018,1.6 TDI 105ch,Blanc,Carte grise / safia,199000km,Skoda,Fabia,Monte Carlo,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40855636,Seat Ibiza 2012 Fully,1780000,2012,1.4 ess 85ch,Blanc,Carte grise / safia,300000km,Seat,Ibiza,Fully,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
40831309,Volkswagen Polo Sedan 2015 Polo Sedan,1730000,2015,1.4 ess 85ch,Blanc,Carte grise / safia,220000km,Volkswagen,Polo Sedan,Polo Sedan,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Radio CD,Vitres éléctriques,,,,,,,
37780565,Kia Picanto 2014 Pop,2250000,2014,1.2 ess CVVT 87ch,Autre,Carte grise / safia,140000km,Kia,Picanto,Pop,,,Climatisation,ABS,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Jantes Alliage,Vitres éléctriques,,,,,,
40855582,Fiat Tipo 2024 Life,10000,2024,1.6 110,Blanc,Carte jaune,1700km,Fiat,Tipo,Life,,,Climatisation,ABS,Alarme,,,,,,,,,,,
40827604,Seat Leon 2014 Fr plus,3150000,2014,2.0 TDI 143ch,Blanc,Carte grise / safia,186000km,Seat,Leon,Fr plus,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40826998,Renault Kangoo 2015 Grand confort (Utilitaire),2300000,2015,1.5 DCI 110ch,Gris,Carte grise / safia,254000km,Renault,Kangoo,Grand confort (Utilitaire),,,Climatisation,ABS,ESP,Direction assisstée,Radio CD,Vitres éléctriques,,,,,,,,
40857322,Skoda Rapid 2015 Rapid,10000000000000,2015,1.6 MPI  105 ch,Gris Manitoba,Carte grise / safia,296000km,Skoda,Rapid,Rapid,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
40825567,Seat Ibiza 2018 Style Facelift,3070000,2018,1.6 MPi 110 ch,Blanc,Carte grise / safia,97000km,Seat,Ibiza,Style Facelift,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
